transaction_id,user_id,age,gender,daily_screen_time_hours,social_media_hours,gaming_hours,work_study_hours,sleep_hours,notifications_per_day,app_opens_per_day,weekend_screen_time,stress_level,academic_work_impact,addiction_level,addicted_label
TXN02619,U02619,26,Male,10.07,5.63,0.66,2.88,7.27,27,38,10.63,Low,Yes,Severe,1
TXN02620,U02620,27,Female,5.71,3.8,1.46,4.41,7.65,228,156,8.0,High,Yes,None,0
TXN02621,U02621,34,Female,6.63,5.71,3.98,4.95,5.09,113,161,8.61,Medium,No,Moderate,1
TXN02622,U02622,31,Male,11.8,1.71,0.51,5.47,7.13,31,68,12.84,Low,Yes,Moderate,1
TXN02623,U02623,28,Other,5.38,0.73,3.52,0.58,6.53,195,45,8.33,High,Yes,Mild,0
TXN02624,U02624,32,Male,5.79,3.09,3.43,1.91,6.57,76,118,7.25,Medium,No,None,0
TXN02625,U02625,32,Other,6.4,4.44,0.65,5.96,8.34,50,61,8.87,High,Yes,Moderate,1
TXN02626,U02626,24,Other,10.73,3.27,3.46,3.45,6.66,222,81,13.14,Low,No,Severe,1
TXN02627,U02627,24,Female,8.39,1.59,0.04,2.15,8.01,184,165,11.39,Medium,Yes,Moderate,1
TXN02628,U02628,30,Female,8.94,2.68,3.55,3.49,8.95,44,61,9.95,High,No,Moderate,1
TXN02629,U02629,34,Male,10.3,2.02,3.51,3.59,5.01,153,94,13.25,Medium,No,Moderate,1
TXN02630,U02630,26,Female,4.63,0.66,1.56,1.79,7.01,42,136,7.02,Low,No,None,0
TXN02631,U02631,26,Male,8.63,3.41,0.33,2.76,6.02,109,107,10.98,High,No,Severe,1
TXN02632,U02632,20,Other,8.6,3.25,3.02,5.57,5.44,238,119,9.58,High,No,Severe,1
TXN02633,U02633,33,Male,4.6,2.7,1.71,3.21,6.7,165,68,6.0,High,No,None,0
TXN02634,U02634,27,Female,3.8,1.91,2.38,3.72,5.49,228,157,4.36,High,No,None,0
TXN02635,U02635,33,Male,10.69,1.56,2.43,0.57,8.15,237,118,11.48,Low,Yes,Moderate,1
TXN02636,U02636,20,Male,5.02,1.08,1.23,5.82,5.89,66,65,6.55,Medium,No,None,0
TXN02637,U02637,26,Other,11.94,3.82,0.35,5.25,6.86,120,39,14.44,Medium,No,Severe,1
TXN02638,U02638,18,Female,5.81,3.96,3.2,3.82,8.8,107,138,6.87,High,Yes,Mild,0
TXN02639,U02639,30,Male,7.16,1.77,1.81,5.88,7.13,120,45,7.77,Low,Yes,Moderate,1
TXN02640,U02640,31,Male,5.75,4.21,0.23,3.3,6.24,164,127,8.7,Medium,No,Severe,1
TXN02641,U02641,29,Other,6.26,4.25,2.47,1.36,8.44,139,16,7.06,High,No,Severe,1
TXN02642,U02642,21,Female,10.5,3.07,2.0,3.94,5.32,234,120,11.01,High,No,Severe,1
TXN02643,U02643,34,Female,7.97,3.45,2.56,3.53,7.89,28,149,9.33,High,No,Mild,0
TXN02644,U02644,34,Female,6.41,5.83,3.45,5.0,8.24,95,69,9.28,Low,No,Severe,1
TXN02645,U02645,33,Other,3.46,2.6,0.6,2.68,6.72,128,104,5.45,Medium,No,Mild,0
TXN02646,U02646,30,Female,6.47,1.93,2.33,1.96,6.49,40,104,7.85,High,Yes,Moderate,1
TXN02647,U02647,26,Other,10.77,4.06,2.87,1.21,4.61,113,76,12.38,Low,Yes,Severe,1
TXN02648,U02648,34,Female,8.5,2.23,0.91,3.93,6.0,26,75,10.1,Medium,No,Moderate,1
TXN02649,U02649,34,Female,3.07,1.76,0.86,4.51,6.17,123,163,4.04,High,Yes,None,0
TXN02650,U02650,30,Male,5.73,4.57,0.17,5.55,8.15,27,136,6.78,Low,Yes,Severe,1
TXN02651,U02651,29,Female,3.01,5.34,0.87,4.96,7.68,234,22,4.3,Low,Yes,Severe,1
TXN02652,U02652,34,Other,5.07,3.43,2.53,2.88,5.41,94,116,6.74,High,No,Mild,0
TXN02653,U02653,30,Male,10.77,4.6,0.99,5.18,8.78,144,65,13.33,High,No,Severe,1
TXN02654,U02654,28,Other,8.35,4.8,2.83,4.67,5.78,228,32,8.98,Low,Yes,Moderate,1
TXN02655,U02655,33,Female,6.93,3.16,2.13,4.25,7.18,49,115,8.18,High,No,Moderate,1
TXN02656,U02656,33,Female,4.82,1.58,0.94,5.09,6.42,87,79,5.86,Medium,No,Mild,0
TXN02657,U02657,33,Female,7.75,1.66,1.37,5.7,8.6,191,179,9.97,Medium,Yes,Mild,0
TXN02658,U02658,18,Other,9.54,5.23,1.88,2.88,6.62,143,36,11.63,High,Yes,Moderate,1
TXN02659,U02659,23,Other,5.15,4.45,3.69,5.24,7.06,52,63,6.88,Medium,No,Severe,1
TXN02660,U02660,21,Other,9.3,5.81,3.64,1.87,6.35,148,129,9.82,High,Yes,Severe,1
TXN02661,U02661,20,Male,9.83,3.95,3.02,5.15,6.14,246,22,12.38,Medium,Yes,Severe,1
TXN02662,U02662,32,Other,7.75,4.69,2.72,2.16,6.89,88,146,10.67,Low,Yes,Severe,1
TXN02663,U02663,29,Male,7.16,2.88,3.46,4.13,7.61,21,89,9.85,High,Yes,Moderate,1
TXN02664,U02664,34,Other,3.52,0.55,0.47,2.98,8.41,149,77,6.0,Medium,No,None,0
TXN02665,U02665,20,Male,6.85,4.59,1.3,3.93,8.23,86,83,9.57,High,No,Moderate,1
TXN02666,U02666,24,Other,11.96,5.84,0.13,3.94,6.17,21,102,12.85,High,Yes,Moderate,1
TXN02667,U02667,29,Other,4.43,5.08,2.6,5.44,7.23,173,174,5.94,Low,Yes,Moderate,1
TXN02668,U02668,23,Female,11.19,2.47,3.86,2.44,8.86,82,22,12.79,High,Yes,Severe,1
TXN02669,U02669,19,Male,10.24,4.25,0.83,1.4,5.03,241,175,12.26,Low,Yes,Severe,1
TXN02670,U02670,18,Other,5.63,1.6,2.66,3.42,7.65,214,113,8.46,Low,Yes,Mild,0
TXN02671,U02671,21,Other,10.04,0.68,0.95,5.82,8.59,108,91,11.87,High,No,Moderate,1
TXN02672,U02672,29,Male,6.99,5.04,2.4,5.37,7.14,154,53,8.17,High,No,Severe,1
TXN02673,U02673,34,Male,10.47,2.56,0.34,1.36,5.15,193,63,12.88,Low,No,Severe,1
TXN02674,U02674,29,Female,10.81,1.04,1.37,5.29,6.14,139,122,13.25,High,Yes,Severe,1
TXN02675,U02675,19,Female,5.19,5.65,0.5,2.83,7.77,232,173,6.51,Medium,No,Severe,1
TXN02676,U02676,21,Other,9.08,2.36,3.3,4.69,6.81,92,164,11.43,High,No,Moderate,1
TXN02677,U02677,22,Female,8.89,2.08,2.85,0.73,8.63,26,128,11.72,Medium,No,Severe,1
TXN02678,U02678,24,Female,6.31,2.33,2.04,5.22,6.79,202,49,8.47,Medium,No,Moderate,1
TXN02679,U02679,32,Male,9.91,2.99,1.99,3.21,6.17,243,61,11.33,High,Yes,Moderate,1
TXN02680,U02680,34,Other,7.03,5.18,2.95,4.97,5.62,172,135,9.07,Low,No,Moderate,1
TXN02681,U02681,27,Female,10.87,5.41,2.4,2.06,8.24,165,121,12.52,Medium,Yes,Severe,1
TXN02682,U02682,22,Male,4.78,3.6,3.15,4.12,6.7,59,99,6.19,Low,No,None,0
TXN02683,U02683,32,Other,6.88,1.95,2.94,0.61,5.86,220,54,9.66,Low,No,Mild,0
TXN02684,U02684,33,Male,6.58,1.59,0.25,2.06,6.16,48,175,7.58,Low,No,Mild,0
TXN02685,U02685,28,Male,5.55,2.5,2.22,4.85,6.09,179,101,8.27,Medium,No,None,0
TXN02686,U02686,31,Other,11.93,5.76,2.65,1.62,8.07,188,138,14.18,Medium,No,Moderate,1
TXN02687,U02687,29,Female,9.83,2.16,3.21,3.69,4.63,126,28,11.06,Low,No,Moderate,1
TXN02688,U02688,28,Other,9.12,3.58,3.06,1.01,7.73,136,164,10.2,Medium,No,Moderate,1
TXN02689,U02689,25,Male,10.83,4.18,1.68,3.38,8.8,246,147,13.79,High,No,Moderate,1
TXN02690,U02690,19,Male,6.32,4.85,2.21,3.78,4.92,114,67,7.25,Low,No,Severe,1
TXN02691,U02691,19,Male,8.5,1.54,2.71,1.81,5.48,166,125,9.61,High,Yes,Moderate,1
TXN02692,U02692,25,Female,7.89,4.0,2.08,5.69,8.97,36,158,9.72,Low,No,Moderate,1
TXN02693,U02693,34,Female,3.89,4.66,3.09,2.88,5.62,245,84,6.59,Low,Yes,Moderate,1
TXN02694,U02694,34,Male,9.29,1.52,0.75,4.71,6.46,143,86,10.16,Medium,No,Severe,1
TXN02695,U02695,26,Other,7.17,3.57,3.07,4.71,7.93,173,126,8.69,Medium,No,Mild,0
TXN02696,U02696,35,Female,7.27,5.04,1.21,3.85,5.26,119,149,8.88,Low,No,Severe,1
TXN02697,U02697,24,Other,11.84,3.63,2.81,1.87,8.15,104,126,13.35,High,Yes,Moderate,1
TXN02698,U02698,26,Female,3.09,1.34,1.52,4.87,7.92,236,157,5.94,Medium,No,Mild,0
TXN02699,U02699,31,Other,9.01,4.94,0.26,5.44,7.48,157,61,11.61,High,Yes,Moderate,1
TXN02700,U02700,22,Female,5.4,3.58,0.55,5.47,5.52,73,73,7.11,High,No,None,0
TXN02701,U02701,20,Female,4.83,2.78,3.68,4.39,8.95,103,141,6.58,Low,No,Mild,0
TXN02702,U02702,30,Male,9.18,5.52,1.3,4.77,7.48,186,110,11.74,Medium,No,Moderate,1
TXN02703,U02703,29,Female,6.04,5.17,0.53,2.68,7.87,186,123,7.19,Medium,No,Moderate,1
TXN02704,U02704,25,Female,4.49,0.7,1.64,1.9,6.45,69,79,6.99,Low,Yes,None,0
TXN02705,U02705,22,Other,3.79,4.27,1.73,1.88,7.72,241,109,4.63,Low,No,Moderate,1
TXN02706,U02706,20,Other,8.14,3.4,2.68,4.12,8.12,124,110,10.21,Low,Yes,Severe,1
TXN02707,U02707,28,Other,3.45,0.98,1.05,1.53,5.34,67,159,5.2,Medium,No,Mild,0
TXN02708,U02708,24,Male,4.68,3.19,2.36,4.44,8.01,52,68,5.69,Low,Yes,Mild,0
TXN02709,U02709,34,Other,8.54,0.93,3.29,0.74,6.14,52,169,9.24,Medium,No,Severe,1
TXN02710,U02710,27,Male,8.22,4.72,1.45,3.79,6.0,53,136,8.77,Low,No,Severe,1
TXN02711,U02711,21,Male,10.22,1.69,3.61,3.27,5.37,99,16,12.29,Medium,No,Moderate,1
TXN02712,U02712,19,Male,6.85,0.56,3.0,5.43,8.9,47,117,8.72,Medium,No,Moderate,1
TXN02713,U02713,32,Male,3.99,5.99,0.96,5.09,4.7,82,36,6.01,Medium,No,Moderate,1
TXN02714,U02714,23,Female,6.72,2.76,1.59,0.74,5.5,122,37,9.48,Medium,No,Mild,0
TXN02715,U02715,22,Male,5.25,2.29,1.35,2.82,8.73,248,28,7.44,Medium,No,None,0
TXN02716,U02716,32,Female,9.52,1.12,0.03,5.78,8.57,236,126,11.39,Low,No,Moderate,1
TXN02717,U02717,32,Male,11.61,4.75,3.89,0.96,6.85,237,113,13.24,High,Yes,Moderate,1
TXN02718,U02718,29,Male,10.19,1.53,3.21,4.68,8.64,24,176,12.85,Medium,No,Severe,1
TXN02719,U02719,31,Female,5.98,5.0,3.59,3.7,5.35,240,42,8.25,Low,Yes,Moderate,1
TXN02720,U02720,23,Other,6.56,1.96,3.0,4.81,7.33,195,99,8.91,High,Yes,Mild,0
TXN02721,U02721,19,Other,5.74,5.21,2.61,0.86,7.7,159,144,6.32,Medium,Yes,Moderate,1
TXN02722,U02722,25,Male,4.71,2.65,1.46,1.86,8.91,71,75,5.23,Medium,No,Mild,0
TXN02723,U02723,32,Male,9.31,0.79,2.31,3.47,5.77,123,82,10.39,Medium,Yes,Moderate,1
TXN02724,U02724,32,Other,3.1,5.82,1.08,0.84,8.19,107,174,4.02,High,Yes,Moderate,1
TXN02725,U02725,33,Other,3.83,4.03,3.39,2.56,6.88,136,111,5.84,Medium,Yes,Severe,1
TXN02726,U02726,21,Other,7.44,4.57,3.87,4.76,5.58,215,32,10.39,High,No,Severe,1
TXN02727,U02727,20,Male,9.97,3.84,2.19,1.86,7.43,144,165,11.0,Medium,No,Severe,1
TXN02728,U02728,34,Other,8.42,4.99,2.89,0.74,6.08,203,176,9.66,Medium,Yes,Severe,1
TXN02729,U02729,24,Male,11.38,2.53,0.09,3.24,8.73,117,109,11.9,Medium,No,Moderate,1
TXN02730,U02730,33,Male,7.84,4.06,1.7,4.09,7.75,135,43,9.79,Low,No,Moderate,1
TXN02731,U02731,30,Male,10.09,5.0,0.26,3.59,6.81,241,20,12.44,Low,Yes,Severe,1
TXN02732,U02732,20,Other,8.31,5.14,0.01,3.56,7.44,32,27,10.99,Low,No,Severe,1
TXN02733,U02733,23,Female,7.75,2.4,3.38,4.18,7.61,138,134,10.31,Medium,Yes,Mild,0
TXN02734,U02734,32,Female,4.21,2.62,0.52,5.77,4.97,105,124,6.33,High,No,Mild,0
TXN02735,U02735,18,Male,11.68,2.97,2.54,5.79,6.13,198,159,13.89,High,Yes,Moderate,1
TXN02736,U02736,29,Other,10.79,5.46,0.48,1.63,6.31,239,160,13.62,High,No,Severe,1
TXN02737,U02737,34,Male,10.04,3.85,1.41,0.77,6.11,128,134,12.41,High,No,Severe,1
TXN02738,U02738,29,Other,7.87,3.53,2.92,3.2,6.73,150,130,10.73,Medium,No,Moderate,1
TXN02739,U02739,25,Female,6.36,5.92,3.71,4.17,8.75,187,155,7.63,High,Yes,Severe,1
TXN02740,U02740,33,Male,9.77,1.48,0.58,0.7,4.86,71,30,12.01,Medium,No,Moderate,1
TXN02741,U02741,30,Other,10.29,1.12,0.36,2.81,7.13,68,68,11.71,High,Yes,Moderate,1
TXN02742,U02742,20,Male,5.21,3.55,2.23,0.72,7.39,155,48,7.0,High,No,Mild,0
TXN02743,U02743,25,Other,5.96,2.32,1.69,1.44,5.11,192,85,8.4,Medium,No,Mild,0
TXN02744,U02744,21,Male,4.02,3.57,1.61,5.2,7.15,94,109,4.83,Low,Yes,None,0
TXN02745,U02745,25,Other,3.74,4.05,2.04,2.35,8.7,223,77,5.66,Medium,No,Severe,1
TXN02746,U02746,19,Male,5.85,5.81,2.77,3.22,6.67,236,159,6.55,Medium,Yes,Moderate,1
TXN02747,U02747,27,Other,4.91,4.02,0.83,1.86,8.66,39,32,7.13,Medium,No,Moderate,1
TXN02748,U02748,22,Other,11.1,3.03,0.2,1.99,4.66,221,63,12.55,High,No,Severe,1
TXN02749,U02749,29,Female,11.93,1.53,2.45,1.58,7.09,124,152,13.37,Medium,Yes,Severe,1
TXN02750,U02750,18,Female,6.6,4.67,0.91,5.58,7.39,89,83,9.1,Low,Yes,Moderate,1
TXN02751,U02751,22,Other,10.72,4.79,2.37,1.93,5.37,91,164,11.6,Low,Yes,Moderate,1
TXN02752,U02752,35,Female,10.9,3.88,2.45,5.66,7.39,74,54,13.31,High,Yes,Severe,1
TXN02753,U02753,28,Female,4.89,2.19,2.01,3.99,4.95,103,142,5.48,Low,No,Mild,0
TXN02754,U02754,30,Female,3.48,1.01,3.91,2.77,8.29,244,56,4.94,Medium,No,Mild,0
TXN02755,U02755,31,Other,11.9,0.52,0.71,1.18,5.54,201,79,14.38,High,Yes,Moderate,1
TXN02756,U02756,25,Other,8.13,0.52,3.35,0.96,6.5,190,90,9.2,Medium,No,Moderate,1
TXN02757,U02757,28,Female,10.5,1.93,2.74,4.46,4.73,32,78,13.32,High,Yes,Moderate,1
TXN02758,U02758,29,Other,3.98,1.54,0.53,1.93,7.93,41,60,4.48,Low,Yes,Mild,0
TXN02759,U02759,21,Male,7.39,2.7,1.53,0.73,7.23,131,79,9.55,Low,No,Moderate,1
TXN02760,U02760,24,Female,4.96,1.58,1.57,4.52,4.56,152,102,7.91,High,Yes,Mild,0
TXN02761,U02761,28,Other,7.97,2.92,2.45,4.17,7.77,160,58,9.88,High,No,Mild,0
TXN02762,U02762,27,Female,8.33,1.44,3.26,5.25,7.39,46,87,9.23,High,No,Moderate,1
TXN02763,U02763,21,Female,5.56,4.63,0.87,3.32,6.13,200,116,8.31,High,Yes,Moderate,1
TXN02764,U02764,23,Other,6.71,1.35,3.62,5.06,8.19,27,42,8.34,Low,Yes,Mild,0
TXN02765,U02765,34,Other,8.82,4.36,1.74,5.89,6.81,153,115,10.33,High,No,Moderate,1
TXN02766,U02766,35,Female,4.32,1.53,3.2,1.19,7.48,137,98,7.19,Low,No,Mild,0
TXN02767,U02767,21,Other,11.97,5.82,0.77,1.32,5.01,187,21,14.7,Low,Yes,Moderate,1
TXN02768,U02768,28,Other,10.94,1.7,1.44,5.06,6.9,63,75,12.16,High,No,Moderate,1
TXN02769,U02769,22,Male,4.33,4.5,2.94,1.88,5.28,120,137,6.91,High,Yes,Moderate,1
TXN02770,U02770,22,Female,5.82,5.66,3.87,5.35,5.22,157,123,7.42,Low,No,Severe,1
TXN02771,U02771,18,Female,5.8,1.24,3.67,1.59,8.97,189,166,8.18,Medium,No,Mild,0
TXN02772,U02772,27,Female,3.47,3.46,3.51,5.26,6.69,54,34,4.07,High,No,None,0
TXN02773,U02773,19,Female,3.18,5.08,2.8,5.35,6.17,38,19,5.4,High,No,Moderate,1
TXN02774,U02774,32,Female,10.24,1.26,1.11,2.88,5.8,36,126,12.6,High,Yes,Moderate,1
TXN02775,U02775,31,Other,9.77,5.74,2.84,1.79,6.98,199,62,10.82,High,Yes,Moderate,1
TXN02776,U02776,24,Other,11.17,4.06,3.88,3.95,8.0,137,155,13.3,High,Yes,Severe,1
TXN02777,U02777,19,Male,5.47,4.08,0.93,5.47,6.55,186,74,6.17,High,No,Moderate,1
TXN02778,U02778,20,Male,9.53,4.25,2.37,4.21,7.43,101,78,10.81,Medium,Yes,Severe,1
TXN02779,U02779,33,Male,11.85,5.98,0.01,3.14,4.53,162,156,14.65,Medium,No,Severe,1
TXN02780,U02780,29,Other,7.1,3.28,2.82,2.78,7.96,80,154,9.94,Medium,No,Mild,0
TXN02781,U02781,26,Other,7.97,4.57,1.11,1.44,8.55,169,100,9.31,Low,Yes,Moderate,1
TXN02782,U02782,28,Other,8.51,2.43,0.39,2.77,7.47,110,43,11.31,High,Yes,Moderate,1
TXN02783,U02783,31,Other,7.48,2.38,2.69,5.88,8.13,129,73,8.98,Medium,Yes,Moderate,1
TXN02784,U02784,18,Male,5.27,3.2,1.99,5.57,5.14,80,81,6.11,High,No,Mild,0
TXN02785,U02785,24,Female,10.95,5.04,0.69,3.98,6.95,55,147,11.65,Low,Yes,Severe,1
TXN02786,U02786,32,Female,9.68,5.18,1.28,1.26,8.19,38,56,11.28,Medium,No,Moderate,1
TXN02787,U02787,24,Male,3.63,2.18,3.37,1.63,8.96,46,19,6.62,High,No,None,0
TXN02788,U02788,19,Male,10.35,4.53,1.34,5.84,8.5,192,21,10.92,High,Yes,Moderate,1
TXN02789,U02789,31,Male,5.68,5.74,2.86,4.23,8.63,53,32,7.43,Medium,Yes,Severe,1
TXN02790,U02790,35,Male,3.79,0.75,2.07,5.85,4.78,182,155,5.47,Medium,Yes,None,0
TXN02791,U02791,27,Female,8.11,3.66,3.45,5.2,5.44,52,20,9.31,High,No,Severe,1
TXN02792,U02792,24,Male,9.52,2.19,0.52,0.74,6.13,242,26,12.03,Medium,No,Moderate,1
TXN02793,U02793,18,Male,8.66,1.11,0.49,2.35,6.0,210,131,10.59,Low,Yes,Severe,1
TXN02794,U02794,22,Other,9.11,3.78,1.43,4.65,8.98,138,48,11.25,Medium,No,Moderate,1
TXN02795,U02795,34,Female,10.21,3.8,3.03,5.68,6.99,203,156,12.98,Medium,No,Severe,1
TXN02796,U02796,32,Other,11.26,5.26,0.87,3.14,7.45,52,69,13.28,Low,Yes,Severe,1
TXN02797,U02797,23,Other,3.38,3.29,0.9,2.01,5.03,84,96,4.73,High,No,None,0
TXN02798,U02798,32,Other,10.45,1.73,0.45,3.56,7.59,147,163,12.59,Medium,Yes,Moderate,1
TXN02799,U02799,21,Other,6.13,3.16,1.28,2.32,5.37,165,42,8.55,High,No,Mild,0
TXN02800,U02800,30,Female,9.48,0.68,3.6,5.05,7.2,216,75,11.44,Medium,Yes,Severe,1
TXN02801,U02801,18,Male,11.49,1.75,1.26,2.81,6.55,55,28,13.84,High,Yes,Severe,1
TXN02802,U02802,32,Female,8.03,2.04,0.22,5.42,6.12,186,104,10.33,Low,No,Severe,1
TXN02803,U02803,19,Male,7.05,5.66,2.06,3.76,6.36,139,143,9.74,High,Yes,Moderate,1
TXN02804,U02804,19,Female,9.66,3.01,0.56,4.16,8.67,25,173,10.94,Low,Yes,Moderate,1
TXN02805,U02805,30,Female,3.95,2.94,2.67,3.46,4.57,91,39,6.81,Low,No,Mild,0
TXN02806,U02806,33,Other,3.74,2.8,3.8,1.32,6.45,217,89,4.99,Medium,Yes,Mild,0
TXN02807,U02807,35,Male,6.73,0.95,3.22,5.89,6.76,139,18,7.81,Low,No,Moderate,1
TXN02808,U02808,27,Other,8.94,1.73,3.02,3.05,5.11,235,111,11.09,High,No,Severe,1
TXN02809,U02809,19,Female,9.79,4.01,0.23,4.89,5.52,45,133,11.4,High,Yes,Severe,1
TXN02810,U02810,23,Male,5.55,0.62,3.42,1.17,8.68,194,64,6.2,High,No,Mild,0
TXN02811,U02811,22,Other,5.23,4.98,3.69,4.29,8.17,44,145,7.7,Low,No,Severe,1
TXN02812,U02812,20,Other,11.08,3.11,0.09,1.99,8.57,137,84,12.07,Low,No,Severe,1
TXN02813,U02813,33,Male,5.66,5.85,3.18,4.8,5.99,117,50,6.95,High,Yes,Moderate,1
TXN02814,U02814,20,Female,10.39,1.92,2.55,1.12,8.26,250,21,12.49,Low,No,Moderate,1
TXN02815,U02815,21,Male,5.23,2.71,2.33,0.79,4.65,243,47,6.17,High,No,Mild,0
TXN02816,U02816,31,Female,10.06,2.91,3.95,1.84,7.89,228,66,11.96,High,Yes,Severe,1
TXN02817,U02817,21,Other,4.11,2.75,3.85,2.22,7.94,166,171,5.39,High,Yes,Mild,0
TXN02818,U02818,20,Other,7.81,5.18,1.32,1.65,7.93,244,96,9.65,Low,No,Moderate,1
TXN02819,U02819,29,Female,3.54,1.09,3.41,3.69,8.33,99,23,4.5,Low,Yes,None,0
TXN02820,U02820,35,Female,6.33,1.76,1.39,0.81,5.43,191,175,7.66,High,Yes,Mild,0
TXN02821,U02821,18,Female,11.33,3.23,0.18,3.23,7.5,42,164,13.55,High,No,Moderate,1
TXN02822,U02822,26,Female,10.1,5.02,3.65,2.47,5.76,199,136,11.83,Medium,No,Severe,1
TXN02823,U02823,30,Female,5.38,3.73,0.14,2.85,8.13,32,126,5.9,High,Yes,Mild,0
TXN02824,U02824,35,Other,6.91,5.78,2.69,2.5,6.14,73,142,8.57,Low,No,Severe,1
TXN02825,U02825,30,Other,3.19,1.05,0.49,5.37,5.64,139,55,5.84,Medium,No,None,0
TXN02826,U02826,31,Male,3.39,4.66,0.24,5.09,7.27,228,71,4.24,High,No,Severe,1
TXN02827,U02827,32,Male,8.07,2.68,0.54,4.18,8.52,46,137,9.31,Low,No,Moderate,1
TXN02828,U02828,22,Male,6.35,4.07,0.92,4.24,7.62,169,91,7.47,High,No,Severe,1
TXN02829,U02829,32,Female,8.01,2.47,2.74,1.84,4.91,237,142,9.99,Medium,No,Severe,1
TXN02830,U02830,27,Other,8.44,4.62,1.42,3.93,8.29,207,144,11.13,Low,No,Moderate,1
TXN02831,U02831,21,Male,7.44,5.31,2.72,5.25,8.1,132,42,9.26,Low,Yes,Severe,1
TXN02832,U02832,23,Male,4.92,5.81,1.58,4.16,5.08,119,41,6.57,Medium,Yes,Severe,1
TXN02833,U02833,26,Male,9.56,2.64,2.66,1.05,5.24,116,74,11.32,Low,Yes,Severe,1
TXN02834,U02834,22,Other,9.37,4.93,2.13,3.82,4.67,218,89,11.57,Medium,No,Moderate,1
TXN02835,U02835,22,Male,6.98,5.62,1.68,3.15,5.73,72,174,8.01,High,No,Moderate,1
TXN02836,U02836,32,Male,4.74,4.83,2.86,3.36,5.47,127,163,5.71,Medium,Yes,Moderate,1
TXN02837,U02837,22,Female,6.41,3.19,3.03,0.87,5.37,180,175,7.54,High,No,Moderate,1
TXN02838,U02838,24,Other,10.87,0.88,3.61,3.12,5.0,26,106,11.82,High,Yes,Moderate,1
TXN02839,U02839,32,Other,5.0,4.16,2.27,2.49,6.64,73,74,6.67,Low,Yes,Moderate,1
TXN02840,U02840,33,Other,11.9,5.39,1.1,0.97,5.9,107,28,14.63,Low,No,Severe,1
TXN02841,U02841,18,Male,7.73,2.77,2.86,0.5,4.76,58,59,8.3,High,No,Mild,0
TXN02842,U02842,21,Male,7.7,5.15,3.9,2.41,5.6,184,97,9.63,Low,Yes,Moderate,1
TXN02843,U02843,20,Male,10.32,4.96,3.63,5.42,6.82,138,104,11.11,Medium,No,Moderate,1
TXN02844,U02844,23,Female,4.77,5.0,2.2,3.46,8.07,241,15,7.48,Medium,Yes,Severe,1
TXN02845,U02845,18,Other,4.52,4.87,1.12,5.71,8.7,32,128,6.3,High,No,Severe,1
TXN02846,U02846,29,Male,7.64,4.8,1.3,4.26,6.02,21,165,8.99,Low,No,Severe,1
TXN02847,U02847,27,Male,8.57,5.5,0.7,1.86,6.36,94,115,9.39,Low,No,Severe,1
TXN02848,U02848,35,Other,11.2,2.08,2.76,0.72,8.07,77,156,12.38,High,No,Moderate,1
TXN02849,U02849,26,Female,11.16,1.3,1.95,2.62,7.48,95,169,13.83,High,No,Moderate,1
TXN02850,U02850,30,Female,7.04,5.83,1.77,5.42,7.02,244,122,8.95,High,No,Severe,1
TXN02851,U02851,26,Other,8.59,5.77,0.34,2.67,8.15,131,132,10.69,Medium,No,Moderate,1
TXN02852,U02852,32,Male,8.62,4.09,1.8,3.86,5.93,136,136,9.25,Low,No,Moderate,1
TXN02853,U02853,31,Female,9.66,2.46,2.68,3.37,5.16,248,81,12.62,Medium,Yes,Severe,1
TXN02854,U02854,18,Other,5.63,3.15,2.36,2.64,4.81,150,129,7.06,High,Yes,Mild,0
TXN02855,U02855,22,Male,9.81,5.09,3.09,5.67,5.49,205,55,11.48,Low,No,Severe,1
TXN02856,U02856,22,Other,6.28,5.4,3.96,5.94,5.19,83,16,6.85,Medium,No,Severe,1
TXN02857,U02857,21,Female,6.31,1.28,1.22,2.37,6.25,25,16,8.26,High,Yes,Moderate,1
TXN02858,U02858,35,Other,4.92,4.09,0.18,5.75,4.64,250,83,5.6,Low,No,Severe,1
TXN02859,U02859,24,Other,4.13,3.34,1.73,5.65,5.7,247,169,7.12,Medium,No,None,0
TXN02860,U02860,33,Male,10.21,2.84,0.1,2.0,6.2,232,86,12.68,Low,No,Moderate,1
TXN02861,U02861,26,Male,9.6,0.94,3.47,3.19,5.89,92,65,11.07,Medium,Yes,Severe,1
TXN02862,U02862,34,Female,11.19,3.02,0.75,0.94,6.11,142,140,13.69,Low,No,Severe,1
TXN02863,U02863,34,Other,6.93,1.17,0.6,4.68,7.76,98,32,8.12,Medium,No,Mild,0
TXN02864,U02864,20,Male,5.26,4.49,2.42,3.25,5.28,73,81,7.48,Low,Yes,Moderate,1
TXN02865,U02865,24,Female,9.42,3.67,2.34,4.91,8.54,229,55,10.23,High,Yes,Moderate,1
TXN02866,U02866,21,Female,4.9,5.83,2.65,0.54,7.73,150,81,7.71,Medium,No,Severe,1
TXN02867,U02867,20,Other,6.27,5.05,1.06,4.54,6.59,198,112,7.75,Medium,No,Severe,1
TXN02868,U02868,25,Female,8.19,5.41,1.61,5.0,5.9,132,117,9.92,High,No,Severe,1
TXN02869,U02869,33,Other,9.48,2.62,3.45,3.14,6.27,163,105,10.29,High,No,Moderate,1
TXN02870,U02870,31,Other,5.8,5.34,3.71,0.89,6.14,93,161,7.86,High,No,Moderate,1
